# Source: 1PR상품관리_BASE.xlsx
# Local/cache path: C:\MY_FULL_AI\MY_CUSTOM_CODEX-COMPANY\_local\cache\deep\xlsx\1PR상품관리_BASE.xlsx
# mtime: 2026-08-27T17:00:55
# size_bytes: 6285403
# Sheets: 모델별채산성, 반품율, FEE
# Mode: deep-initial (values+colors)
# Extracted: 2026-08-27T17:01:07+09:00

## 모델별채산성
계정 | 브랜드 |  | PRSKU | PR별칭 | PR ASIN | 간략모델명 | 단종 |  | 패킹단위 | MSRP | 루트PR | 가격 Standard Price |  | 최종 판매 가격 |  |  | 마진 | 마진(%) | F.O.B | 공급가 +수입부대비용 | 수수료 | fba fee | 배송비 +수출관세 | mpf | 미국수출관세 (관세율 수정) | 무게 |  | 해상배송비 +수출관세 | AIR배송비 +수출관세 |  | 한국수입 부대비용 | PR SKU | PR별칭 | 전체비용 | 원산지 | 성별 | 계절 | 브랜드 | 대분류 | 주무수량 | 실제주문수 | 반품수 | 반품율 | UFF RATE | UFF 수량 | 재처리비용-카이로스 | 리무벌비용-카이로스 | 재생 비율 | 매출 | 반품 상품 수수료 | 반품 상품 공급가 | 반품 상품 배송비 | reimbursement | SPEND | 공급가 | 수수료 | FBA FEE | 배송비 | MPF
KR | TSLA |  | KR19111_TMMUA05_PR | BL_SLVLESS | B081RXYD3T | R15 | 단종 |  | 100 | 25.98 | BL_SLVLESS | 8.98 |  | 5.956666666666666 |  |  | -0.5841842166666673 | -0.111445836724831 | 2.3 | 2.3172499999999996 | 0.29783333333333334 | 2.66 | 0.6405000000000001 |  | 0.11 | 119 |  | 0.6405000000000001 | 1.6722592592592593 |  | 0.02499999999999991 | KR19111_TMMUA05_PR | BL_SLVLESS | 5.915583333333333 | 베트남 | 남성 | 사계절 | TSLA | 언더레이어 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 5.956666666666666 | 0.03574 | 0.27806999999999993 | 0.07686000000000001 | 0.0251902 |  | 2.3172499999999996 | 0.29783333333333334 | 2.66 | 0.6405000000000001 | 0
KR | TSLA |  | KR19111_TMYZB03_PR | BLCVA | B081T43TLT | YZB03 | 단종 |  | 170 | 25.98 | USELESS | 13.98 |  | 4.95 |  |  | -2.6772774443300653 | -0.5574194889907141 | 2.57 | 2.6085499999999997 | 0.24750000000000003 | 4.17 | 0.4426310457516339 |  | 0.005 | 89 |  | 0.24079117647058823 | 0.9135907407407408 |  | 0.02499999999999991 | KR19111_TMYZB03_PR | BLCVA | 7.468681045751634 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9703 | 0.02969999999999995 | 0.0297 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 4.95 | 0.007350749999999988 | 0.07747393499999986 | 0.013146142058823505 | 0.0011070674999999995 |  | 2.6085499999999997 | 0.24750000000000003 | 4.17 | 0.4426310457516339 | 0
KR | TSLA |  | KR19111_TMYZB03_PR | BLCVA | B081T43TLT | YZB06 | 단종 |  | 170 | 29.98 | USELESS | 15.98 |  | 4.95 |  |  | -3.437868228251636 | -0.7302269309118173 | 3.25 | 3.2987499999999996 | 0.24750000000000003 | 4.23 | 0.446031045751634 |  | 0.005 | 75 |  | 0.24419117647058824 | 0.9169907407407407 |  | 0.02499999999999991 | KR19111_TMYZB03_PR | BLCVA | 8.222281045751634 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9511000000000001 | 0.048899999999999944 | 0.0489 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 4.95 | 0.012102749999999987 | 0.1613088749999998 | 0.021810918137254876 | 0.0016173674999999988 |  | 3.2987499999999996 | 0.24750000000000003 | 4.23 | 0.446031045751634 | 0
KR | TSLA |  | KR19111_TMYZB03_PR | BLCVA | B081T43TLT | YZB10 | 단종 |  | 150 | 35.98 | USELESS | 16.98 |  | 4.95 |  |  | -3.559613090740739 | -0.7191137557051998 | 4.39 | 4.39 | 0.24750000000000003 | 3.27 | 0.5026351851851851 |  | 0.005 | 26 |  | 0.28028333333333333 | 1.0214561728395062 |  | 0 | KR19111_TMYZB03_PR | BLCVA | 8.410135185185183 | 한국 | 공용 | 겨울 | TSLA | 잡화 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 4.95 | 0 | 0 | 0 | 0 |  | 4.39 | 0.24750000000000003 | 3.27 | 0.5026351851851851 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC01 | 단종 |  | 225 | 29.98 | SKL_CAP | 12.98 |  | 11.54714285714286 |  |  | 4.494998415739863 | 0.4146060786948972 | 1.85 | 1.87775 | 0.577357142857143 | 3.63 | 0.34570679012345673 |  | 0.005 | 42 |  | 0.1814722222222222 | 0.7289207818930041 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 6.4308139329806 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9389 | 0.06110000000000004 | 0.0611 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 11.54714285714286 | 0.03527652142857146 | 0.11473052500000008 | 0.021122684876543223 | 0.03139226350000004 |  | 1.87775 | 0.577357142857143 | 3.63 | 0.34570679012345673 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC04 | 단종 |  | 200 | 29.98 | SKL_CAP | 13.98 |  | 13.40285714285714 |  |  | 5.3942426551587275 | 0.4024696076115018 | 2.17 | 2.20255 | 0.670142857142857 | 4.66 | 0.3833638888888889 |  | 0.005 | 34 |  | 0.2046 | 0.8004796296296297 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 7.916056746031746 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 13.40285714285714 | 0 | 0 | 0 | 0 |  | 2.20255 | 0.670142857142857 | 4.66 | 0.3833638888888889 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC31 | 단종 |  | 167 | 29.98 | SKL_CAP | 13.98 |  | 12.52363636363636 |  |  | 5.136848943852292 | 0.4389216874748341 | 1.93 | 1.9589499999999997 | 0.6261818181818181 | 3.65 | 0.4462893878908849 |  | 0.005 | 60 |  | 0.24168592814371256 | 0.923697460634287 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 6.681421206072703 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9345 | 0.0655 | 0.0655 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 12.52363636363636 | 0.04101490909090909 | 0.128311225 | 0.029231954906852962 | 0.03781457909090908 |  | 1.9589499999999997 | 0.6261818181818181 | 3.65 | 0.4462893878908849 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC34 | 단종 |  | 231 | 29.98 | SKL_CAP | 13.98 |  | 8.98 |  |  | 0.7203111974771517 | 0.08386077180016131 | 2.31 | 2.34465 | 0.44900000000000007 | 4.77 | 0.34051440596440596 |  | 0.005 | 45 |  | 0.17929891774891776 | 0.7166838784672118 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 7.904164405964406 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9565 | 0.04349999999999998 | 0.0435 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 8.98 | 0.019531499999999997 | 0.10199227499999997 | 0.014812376659451653 | 0.011452245 |  | 2.34465 | 0.44900000000000007 | 4.77 | 0.34051440596440596 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC51 | 단종 |  | 178 | 29.98 | SKL_CAP | 15.98 |  | 11.98 |  |  | 4.054118423399501 | 0.3576865172531944 | 2.46 | 2.4968999999999997 | 0.5990000000000001 | 3.86 | 0.42492234706616727 |  | 0.005 | 60 |  | 0.22999662921348316 | 0.8797490220557637 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 7.380822347066167 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9460999999999999 | 0.05390000000000006 | 0.0539 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 11.98 | 0.03228610000000004 | 0.13458291000000014 | 0.022903314506866442 | 0.02837673300000004 |  | 2.4968999999999997 | 0.5990000000000001 | 3.86 | 0.42492234706616727 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC54 | 단종 |  | 150 | 29.98 | SKL_CAP | 16.98 |  | 13.379 |  |  | 3.8593511461555554 | 0.3054461552216976 | 3.05 | 3.09575 | 0.66895 | 4.66 | 0.49593518518518515 |  | 0.005 | 60 |  | 0.2735833333333333 | 1.0147561728395063 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 8.920635185185185 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9444 | 0.05559999999999998 | 0.0556 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 13.379 | 0.03719361999999999 | 0.17212369999999994 | 0.027573996296296286 | 0.03133079459999999 |  | 3.09575 | 0.66895 | 4.66 | 0.49593518518518515 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC21 | 단종 |  | 181.5 | 29.98 | SKL_CAP | 13.98 |  | 10.98 |  |  | 2.462328622584943 | 0.2723203332199675 | 1.93 | 1.9589499999999997 | 0.549 | 3.81 | 0.4152410621365167 |  | 0.005 | 42 |  | 0.2231486225895317 | 0.8634567544128151 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 6.733191062136516 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.8235 | 0.1765 | 0.1765 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 10.98 | 0.0968985 | 0.34575467499999996 | 0.07329004746709519 | 0.08180245500000001 |  | 1.9589499999999997 | 0.549 | 3.81 | 0.4152410621365167 | 0
KR | TSLA |  | KR19111_TMYZC01_PR | SKL_CAP | B081T75VS3 | YZC11 | 단종 |  | 141.1666666666667 | 29.98 | SKL_CAP | 18.98 |  | 13.061 |  |  | 3.4615866740960843 | 0.27467331845567367 | 3.7 | 3.7555 | 0.65305 | 4.28 | 0.5262599370326642 |  | 0.005 | 71 |  | 0.2929982290436835 | 1.070537255673619 |  | 0.02499999999999991 | KR19111_TMYZC01_PR | SKL_CAP | 9.214809937032664 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9649 | 0.03510000000000002 | 0.0351 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 13.061 | 0.022922055000000014 | 0.13181805000000008 | 0.018471723789846524 | 0.01997037315000001 |  | 3.7555 | 0.65305 | 4.28 | 0.5262599370326642 | 0
KR | TSLA |  | KR19111_TMYZV02_PR | RUN_GLVE | B081T358WQ | YZV02 | 단종 |  | 200 | 29.98 | USELESS | 13.98 |  | 13.973 |  |  | 4.882546492777777 | 0.39707638211174934 | 2.8 | 2.8419999999999996 | 0.6986500000000001 | 3.63 | 0.4649138888888889 |  | 0.033 | 42 |  | 0.28615 | 0.8820296296296297 |  | 0.02499999999999991 | KR19111_TMYZV02_PR | RUN_GLVE | 7.635563888888889 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 13.973 | 0.08383800000000001 | 0.34103999999999995 | 0.05578966666666667 | 0.08101254000000001 |  | 2.8419999999999996 | 0.6986500000000001 | 3.63 | 0.4649138888888889 | 0
KR | TSLA |  | KR19111_TMYZV02_PR | RUN_GLVE | B081T358WQ | YZV05 | 단종 |  | 181.3690476190476 | 29.98 | USELESS | 13.98 |  | 10.2225 |  |  | 0.20834209172307538 | 0.03056957815690659 | 2.77 | 2.81155 | 0.511125 | 3.68 | 0.4972592506290341 |  | 0.033 | 44 |  | 0.30506277321956027 | 0.9457176979178064 |  | 0.02499999999999991 | KR19111_TMYZV02_PR | RUN_GLVE | 7.499934250629034 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.6667000000000001 | 0.33329999999999993 | 0.3333 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 10.2225 | 0.1703579625 | 0.9370896149999998 | 0.16573650823465702 | 0.140718010125 |  | 2.81155 | 0.511125 | 3.68 | 0.4972592506290341 | 0
KR | TSLA |  | KR19111_TMYZV02_PR | RUN_GLVE | B081T358WQ | YZV15 | 단종 |  | 115.6666666666667 | 29.98 | USELESS | 15.98 |  | 15.377 |  |  | 4.600374319901633 | 0.3257539428811753 | 3.12 | 3.1668 | 1.5377 | 4.45 | 0.7120791162343898 |  | 0.033 | 44 |  | 0.4379744092219019 | 1.3516567659301948 |  | 0.02499999999999991 | KR19111_TMYZV02_PR | RUN_GLVE | 9.866579116234389 | 베트남 | 공용 | 겨울 | TSLA | 잡화 | 1 | 0.9184 | 0.0816 | 0.0816 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 15.377 | 0.12547632 | 0.25841088 | 0.058105655884726215 | 0.05363168160000002 |  | 3.1668 | 1.5377 | 4.45 | 0.7120791162343898 | 0
KR | CQR |  | KR06081_CQBZ405_PR | CBT_BOOTS | B0HFVKPN8Z | BT402 | 2026 |  | 4 | 139.98 | #N/A | 83.98 |  | 85.98 |  |  | 23.533499200000023 | 0.3110329463511602 | 21.5 | 22.0805 | 12.897 | 8.9 | 12.8695 |  | 0.148 | 1531 |  | 12.8695 | 34.82348148148148 |  | 0.09000000000000008 | KR06081_CQBZ405_PR | CBT_BOOTS | 56.747 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 85.98 | 1.54764 | 2.64966 | 1.54434 | 0.5391372 |  | 22.0805 | 12.897 | 8.9 | 12.8695 | 0
KR | CQR |  | KR06081_CQBZ405_PR | CBT_BOOTS | B0HFVKPN8Z | BZ401 | 2026 |  | 4 | 139.98 | #N/A | 85.98 |  | 85.98 |  |  | 23.533499200000023 | 0.3110329463511602 | 21.5 | 22.0805 | 12.897 | 8.9 | 12.8695 |  | 0.14800000000000002 | 1596 |  | 12.8695 | 34.82348148148148 |  | 0.09000000000000008 | KR06081_CQBZ405_PR | CBT_BOOTS | 56.747 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 85.98 | 1.54764 | 2.64966 | 1.54434 | 0.5391372 |  | 22.0805 | 12.897 | 8.9 | 12.8695 | 0
KR | CQR |  | KR06081_CQBZ405_PR | CBT_BOOTS | B0HFVKPN8Z | BZ405 | 2026 |  | 4 | 139.98 | #N/A | 85.98 |  | 79.98 |  |  | 19.024259200000003 | 0.270298529177749 | 21.5 | 22.0805 | 11.997 | 8.9 | 12.8695 |  | 0.148 | 1540 |  | 12.8695 | 34.82348148148148 |  | 0.09000000000000008 | KR06081_CQBZ405_PR | CBT_BOOTS | 55.847 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 79.98 | 1.43964 | 2.64966 | 1.54434 | 0.4962972000000001 |  | 22.0805 | 11.997 | 8.9 | 12.8695 | 0
KR | CQR |  | KR06081_CQBZ405_PR | CBT_BOOTS | B0HFVKPN8Z | BL403 | 2026 |  | 4 | 139.98 | #N/A | 79.98 |  | 87.98 |  |  | 24.46781878050001 | 0.3160302287257952 | 21.5 | 22.7202755 | 13.197000000000001 | 8.9 | 12.8695 |  | 0.14800000000000002 | 1279 |  | 12.8695 | 34.82348148148148 |  | 0.18918999999999997 | KR06081_CQBZ405_PR | CBT_BOOTS | 57.6867755 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.88 | 0.12 | 0.12 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 87.98 | 1.5836400000000002 | 2.7264330599999997 | 1.54434 | 0.5534172 |  | 22.7202755 | 13.197000000000001 | 8.9 | 12.8695 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ306 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 79.98 |  | 59.95 |  |  | 5.410908228800004 | 0.10587333489149077 | 21.9 | 22.6774938 | 8.9925 | 8.36 | 10.7387 |  | 0.047999999999999994 | 1637 |  | 10.7387 | 32.69268148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 50.7686938 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8525 | 0.14749999999999996 | 0.1475 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 59.95 | 1.3263937499999996 | 3.344930335499999 | 1.5839582499999996 | 0.4398191875 |  | 22.6774938 | 8.9925 | 8.36 | 10.7387 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ307 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 79.98 |  | 58.95 |  |  | 3.7926540212000077 | 0.0799612158249524 | 21.5 | 22.263293 | 8.8425 | 8.4 | 10.7195 |  | 0.047999999999999994 | 1646 |  | 10.7195 | 32.67348148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 50.22529299999999 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8046 | 0.19540000000000002 | 0.1954 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 58.95 | 1.7278245 | 4.3502474522000005 | 2.0945903 | 0.5704751850000002 |  | 22.263293 | 8.8425 | 8.4 | 10.7195 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ101 | 단종 |  | 4 | 129.98 | TAC_BOOTS | 75.98 |  | 35.07698412698413 |  |  | -9.427646056602171 | -0.36202874929753237 | 16.69 | 17.282528380000002 | 5.26154761904762 | 8.9 | 10.488620000000001 |  | 0.047999999999999994 | 1415 |  | 10.488620000000001 | 32.44260148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 41.932695999047624 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.7424 | 0.25760000000000005 | 0.2576 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 35.07698412698413 | 1.355374666666667 | 4.451979310688001 | 2.7018685120000008 | 0.3771471511111113 |  | 17.282528380000002 | 5.26154761904762 | 8.9 | 10.488620000000001 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BT102 | 단종 |  | 4 | 129.98 | TAC_BOOTS | 73.98 |  | 58.31363636363637 |  |  | 7.170537718399991 | 0.16395336586878664 | 15.9 | 16.4644818 | 8.747045454545455 | 8.2 | 10.4507 |  | 0.047999999999999994 | 1438 |  | 10.4507 | 32.40468148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 43.86222725454546 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.75 | 0.25 | 0.25 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 58.31363636363637 | 2.186761363636364 | 4.11612045 | 2.612675 | 0.7239153409090912 |  | 16.4644818 | 8.747045454545455 | 8.2 | 10.4507 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ301 | 단종 |  | 4 | 129.98 | TAC_BOOTS | 76.98 |  | 58.62441860465116 |  |  | 7.269820670466402 | 0.13971011678333 | 18.94 | 19.612407880000003 | 8.793662790697674 | 8.98 | 10.59662 |  | 0.047999999999999994 | 1487 |  | 10.59662 | 32.55060148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 47.98269067069768 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8876 | 0.11240000000000006 | 0.1124 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 58.62441860465116 | 0.988407697674419 | 2.204434645712001 | 1.1910600880000006 | 0.3214137467441862 |  | 19.612407880000003 | 8.793662790697674 | 8.98 | 10.59662 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BT302 | 단종 |  | 4 | 129.98 | TAC_BOOTS | 75.98 |  | 63.9644 |  |  | 11.99072738497599 | 0.21088917727051074 | 18.38 | 19.03252676 | 9.59466 | 8.9 | 10.56974 |  | 0.047999999999999994 | 1463 |  | 10.56974 | 32.52372148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 48.09692676 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8889 | 0.11109999999999998 | 0.1111 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 63.9644 | 1.0659667259999996 | 2.1145137230359996 | 1.1742981139999997 | 0.35361816797999995 |  | 19.03252676 | 9.59466 | 8.9 | 10.56974 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ303 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 78.98 |  | 79.36384615384615 |  |  | 28.84818594014923 | 0.3634927909646322 | 19.27 | 19.95412354 | 11.904576923076922 | 7.82 | 10.612459999999999 |  | 0.047999999999999994 | 1596 |  | 10.612459999999999 | 32.56644148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 50.29116046307692 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 1 | 0 | 0 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 79.36384615384615 | 0 | 0 | 0 | 0 |  | 19.95412354 | 11.904576923076922 | 7.82 | 10.612459999999999 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ304 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 79.98 |  | 61.71470588235294 |  |  | 7.122426385850588 | 0.13537701005487615 | 20.44 | 21.16566088 | 9.25720588235294 | 9.14 | 10.66862 |  | 0.047999999999999994 | 1540 |  | 10.66862 | 32.62260148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 50.231486762352944 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8525 | 0.14749999999999996 | 0.1475 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 61.71470588235294 | 1.3654378676470582 | 3.1219349797999993 | 1.5736214499999996 | 0.4472531874999999 |  | 21.16566088 | 9.25720588235294 | 9.14 | 10.66862 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BZ305 | 단종 |  | 3.995604395604396 | 139.98 | TAC_BOOTS | 79.98 |  | 71.42545454545454 |  |  | 13.625850048528406 | 0.2347941233210036 | 20.44 | 21.16566088 | 10.713818181818182 | 8.36 | 10.679277315731571 |  | 0.047999999999999994 | 1556 |  | 10.679277315731571 | 32.6572345744204 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 50.918756377549755 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.8125 | 0.1875 | 0.1875 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 71.42545454545454 | 2.008840909090909 | 3.968561415 | 2.00236449669967 | 0.6871152272727273 |  | 21.16566088 | 10.713818181818182 | 8.36 | 10.679277315731571 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BT601 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 75.98 |  | 41.95 |  |  | -8.824275855600007 | -0.30084700429300454 | 21.5 | 22.7202755 | 6.2925 | 8.34 | 10.7195 |  | 0.047999999999999994 | 1460 |  | 10.7195 | 32.67348148148148 |  | 0.18918999999999997 | KR19111_CQBT102_PR | TAC_BOOTS | 48.0722755 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.6992 | 0.30079999999999996 | 0.3008 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 41.95 | 1.8927839999999998 | 6.8342588703999985 | 3.2244255999999996 | 0.5751972799999999 |  | 22.7202755 | 6.2925 | 8.34 | 10.7195 | 0
KR | CQR |  | KR19111_CQBT102_PR | TAC_BOOTS | B081SKK6P3 | BT602 | 단종 |  | 4 | 139.98 | TAC_BOOTS | 73.98 |  | 35.95 |  |  | -8.500812656000008 | -0.3026521239964706 | 22.5 | 23.298795000000002 | 5.3925 | 4.6 | 10.7675 |  | 0.047999999999999994 | 1550 |  | 10.7675 | 32.72148148148148 |  | 0.11834000000000011 | KR19111_CQBT102_PR | TAC_BOOTS | 44.058795 | 중국 | 남성 | 사계절 | CQR | 신발 | 1 | 0.7813 | 0.2187 | 0.2187 | 0.04 | 0.04 | 6.2 | 3.1 | 0.7 | 35.95 | 1.17933975 | 5.0954464665 | 2.35485225 | 0.3973833675000001 |  | 23.298795000000002 | 5.3925 | 4.6 | 10.7675 | 0
KR | TSLA |  | KR19111_TMMUD11_PR | BL_LS | B081Q98XY8 | MUD01 | 단종 |  | 55 | 29.98 | BL_LS | 19.98 |  | 9.95 |  |  | -2.3429509825000014 | -0.26096914612962874 | 4.84 | 4.8763 | 0.4975 | 5.23 | 1.2369454545454546 |  | 0.11 | 190 |  | 1.2369454545454546 | 2.9819622895622895 |  | 0.02499999999999991 | KR19111_TMMUD11_PR | BL_LS | 11.840745454545454 | 베트남 | 남성 | 사계절 | TSLA | 언더레이어 | 1 | 0.9023 | 0.09770000000000001 | 0.0977 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 9.95 | 0.04860575 | 0.47641451 | 0.12084957090909092 | 0.028877677499999994 |  | 4.8763 | 0.4975 | 5.23 | 1.2369454545454546 | 0
KR | TSLA |  | KR19111_TMMUD11_PR | BL_LS | B081Q98XY8 | MUD11 |  |  | 68 | 39.980000000000004 | BL_LS | 19.98 |  | 21.55 |  |  | 6.352048584794115 | 0.33302297483363347 | 3.72 | 3.7479 | 3.6635000000000004 | 4.96 | 0.9790529411764706 |  | 0.11 | 194 |  | 0.9790529411764706 | 2.4210518518518516 |  | 0.02499999999999991 | KR19111_TMMUD11_PR | BL_LS | 13.350452941176473 | 베트남 | 남성 | 사계절 | TSLA | 언더레이어 | 1 | 0.8851 | 0.1149 | 0.1149 | 0.03 | 0.03 | 6.2 | 3.1 | 0.7 | 21.55 | 0.42093615000000006 | 0.43063371 | 0.11249318294117647 | 0.10396783950000002 |  | 3.7479 | 3.6635000000000004 | 4.96 | 0.9790529411764706 | 0
KR | TSLA |  | KR19111_TMMUD11_PR | BL_LS | B081Q98XY8 | MUD21 |  |  | 27 | 59.980000000000004 | BL_LS | 38.98 |  | 39.98 |  |  | 11.06456243127407 | 0.3025939612949398 | 11.49 | 11.576175 | 6.7966 | 6.1 | 2.699085185185185 |  | 0.11 | 545 |  | 2.699085185185185 | 6.087823182441701 |  | 0.02499999999999991 | KR19111_TMMUD11_PR | BL_LS | 27.171860185185185 | 베트남 | 남성 | 사계절 | TSLA | 언더레이어 | 1 | 0.9146 | 0.08540000000000003 | 0.0854 | 0.01 | 0.01 | 6.2 | 3.1 | 0.7 | 39.98 | 0.5804296400000002 | 0.9886053450000003 | 0.2305018748148149 | 0.16190456520000004 |  | 11.576175 | 6.7966 | 6.1 | 2.699085185185185 | 0
